fecha_siniestro,fecha_pago,estado_siniestro,valor_pagado,reserva,edad,genero,uso_vehiculo,valor_asegurado,antiguedad_vehiculo,ciudad,marca,modelo
2020-08-14,2021-04-14,Cerrado,874934,0,42,F,Comercial,119193777,14,Barranquilla,Chevrolet,2019
2022-08-29,,Abierto,0,773693,59,M,Particular,37064950,3,Cali,Mazda,2011
2024-10-18,,Abierto,0,2098653,74,F,Comercial,118010256,3,Barranquilla,Nissan,2006
2021-07-27,2024-04-27,Cerrado,2853828,0,30,M,Particular,26235291,19,Medellin,Mazda,2022
2019-01-06,2019-05-06,Cerrado,37242028,0,22,M,Particular,95214626,9,Barranquilla,Chevrolet,2018
2024-04-15,2024-10-15,Cerrado,1230378,0,43,F,Comercial,75164313,12,Cali,Mazda,2019
2024-02-07,2024-06-07,Cerrado,2568546,0,57,F,Particular,37740841,8,Barranquilla,Chevrolet,2016
2019-12-04,2022-08-04,Cerrado,1664271,0,25,F,Comercial,27111378,7,Medellin,Nissan,2021
2022-08-02,2023-01-02,Cerrado,2545647,0,27,F,Particular,115350796,1,Cartagena,Chevrolet,2004
2023-10-27,2023-11-27,Cerrado,982421,0,41,F,Comercial,25490928,8,Bogota,Mazda,2005
2024-07-11,2024-10-11,Cerrado,1362343,0,50,F,Particular,58255289,18,Medellin,Mazda,2002
2018-02-19,2018-07-19,Cerrado,2874351,0,20,M,Particular,62123185,1,Medellin,Mazda,2017
2023-11-03,2024-06-03,Cerrado,37616213,0,64,F,Particular,48568510,18,Medellin,Chevrolet,2022
2023-08-14,2024-03-14,Cerrado,2628672,0,53,F,Particular,63864146,10,Cali,Toyota,2014
2020-09-19,2021-06-19,Cerrado,941372,0,24,F,Comercial,62246106,16,Bogota,Toyota,2010
2024-06-22,,Abierto,0,1393103,29,F,Particular,50756215,7,Cali,Chevrolet,2023
2021-02-08,2021-08-08,Cerrado,989535,0,36,F,Particular,110528818,3,Medellin,Nissan,2009
2021-09-19,2021-09-19,Cerrado,995649,0,71,M,Particular,65182620,11,Bogota,Renault,2006
2023-02-18,2023-10-18,Cerrado,990202,0,53,F,Comercial,109294246,14,Barranquilla,Renault,2008
2020-02-02,2020-03-02,Cerrado,2392762,0,33,F,Particular,33228847,17,Cartagena,Chevrolet,2012
2020-10-01,2021-03-01,Cerrado,1396117,0,31,M,Particular,81765060,8,Cartagena,Nissan,2007
2023-12-07,,Abierto,0,782532,19,M,Particular,47194599,15,Barranquilla,Chevrolet,2017
2018-12-16,2019-07-16,Cerrado,1406054,0,39,M,Particular,107070659,5,Cartagena,Nissan,2017
2019-11-18,2020-01-18,Cerrado,2895851,0,30,M,Particular,36205791,14,Bogota,Chevrolet,2002
2019-06-26,2020-05-26,Cerrado,39440060,0,53,F,Particular,22057994,15,Medellin,Toyota,2011
2018-12-27,2019-03-27,Cerrado,2284344,0,74,F,Comercial,117331917,14,Cali,Mazda,2018
2024-07-05,,Abierto,0,2928125,51,M,Particular,95347402,17,Cali,Nissan,2020
2024-03-16,2024-10-16,Cerrado,1458186,0,71,M,Particular,118072306,12,Barranquilla,Renault,2007
2024-03-05,2024-12-05,Cerrado,1419993,0,73,M,Particular,74875079,16,Cali,Mazda,2018
2022-08-21,2022-08-21,Cerrado,2274290,0,30,M,Particular,68640285,5,Medellin,Nissan,2023
2018-03-26,2019-08-26,Cerrado,1861150,0,36,M,Comercial,96500264,15,Cali,Renault,2003
2019-11-16,2019-12-16,Cerrado,31538662,0,40,M,Particular,41647250,6,Barranquilla,Nissan,2019
2018-09-02,2018-10-02,Cerrado,1170101,0,49,F,Comercial,44407815,16,Cartagena,Mazda,2021
2021-09-20,2022-02-20,Cerrado,1263470,0,52,M,Particular,35633128,14,Cartagena,Chevrolet,2009
2019-08-19,2019-12-19,Cerrado,2848010,0,70,F,Particular,66627299,0,Medellin,Renault,2016
2021-03-02,2021-03-02,Cerrado,2150811,0,58,F,Particular,81954441,9,Cartagena,Renault,2009
2022-12-29,2023-02-28,Cerrado,1092372,0,29,M,Comercial,116981413,19,Medellin,Renault,2000
2022-12-03,2023-05-03,Cerrado,2295595,0,73,M,Particular,33012386,17,Medellin,Renault,2017
2018-12-16,2020-01-16,Cerrado,2966389,0,24,M,Particular,112509901,11,Cali,Renault,2012
2024-05-18,2024-06-18,Cerrado,1374964,0,32,M,Particular,38455599,5,Barranquilla,Renault,2014
2024-05-29,2024-06-29,Cerrado,1541349,0,74,M,Particular,61757320,1,Cali,Toyota,2012
2021-07-16,2022-05-16,Cerrado,1315661,0,72,M,Particular,37928846,2,Bogota,Toyota,2016
2023-02-28,2023-08-28,Cerrado,1314479,0,30,M,Particular,23324486,19,Cali,Mazda,2020
2022-04-10,2022-08-10,Cerrado,38802286,0,42,M,Particular,42437098,11,Barranquilla,Mazda,2022
2020-09-10,2021-02-10,Cerrado,1308196,0,32,F,Comercial,113937456,6,Barranquilla,Mazda,2022
2023-08-30,2024-01-30,Cerrado,849347,0,22,F,Particular,73093581,16,Medellin,Renault,2002
2023-02-07,2023-11-07,Cerrado,2694926,0,23,F,Particular,55016579,6,Cartagena,Mazda,2006
2023-06-03,2023-06-03,Cerrado,698716,0,70,M,Particular,79752148,18,Cartagena,Mazda,2018
2022-10-03,2023-03-03,Cerrado,1815177,0,25,F,Particular,46627703,0,Cali,Renault,2008
2024-09-18,2024-10-18,Cerrado,2712646,0,18,M,Particular,25640613,19,Barranquilla,Nissan,2007
2021-02-12,2021-05-12,Cerrado,1906371,0,55,F,Particular,44354354,7,Barranquilla,Nissan,2001
2023-04-03,2023-05-03,Cerrado,898441,0,56,F,Particular,53502512,8,Medellin,Chevrolet,2007
2019-12-02,2020-05-02,Cerrado,2055296,0,21,M,Particular,90634991,14,Bogota,Toyota,2020
2023-09-05,2024-05-05,Cerrado,2769193,0,74,M,Particular,32342695,2,Medellin,Renault,2017
2019-07-20,2020-03-20,Cerrado,2308486,0,47,M,Particular,24474584,10,Medellin,Mazda,2020
2019-01-30,2019-10-30,Cerrado,2344415,0,26,F,Particular,92671351,16,Cartagena,Chevrolet,2016
2023-05-11,2024-05-11,Cerrado,2322651,0,62,F,Particular,39548791,8,Cartagena,Renault,2022
2019-06-07,2020-01-07,Cerrado,2744475,0,70,F,Particular,55138516,6,Bogota,Chevrolet,2000
2022-04-12,2022-08-12,Cerrado,1668093,0,50,M,Comercial,106728257,17,Bogota,Mazda,2014
2021-01-11,2021-01-11,Cerrado,1029057,0,37,M,Particular,54415009,8,Cali,Renault,2015
2019-07-04,2019-07-04,Cerrado,1301051,0,22,F,Particular,41749132,18,Medellin,Toyota,2008
2022-01-08,2022-02-08,Cerrado,874307,0,33,F,Particular,59651676,17,Barranquilla,Nissan,2010
2023-11-05,,Abierto,0,1204412,33,M,Particular,23196701,16,Cartagena,Toyota,2003
2020-04-12,2021-01-12,Cerrado,2286096,0,37,F,Particular,99465138,18,Medellin,Mazda,2004
2019-01-22,2019-06-22,Cerrado,1841005,0,59,F,Particular,54521407,13,Bogota,Nissan,2006
2020-08-20,2021-01-20,Cerrado,1526610,0,35,M,Particular,47068798,9,Cali,Renault,2011
2021-11-22,2022-08-22,Cerrado,2732858,0,46,F,Particular,79051633,6,Cali,Toyota,2006
2018-10-13,2019-04-13,Cerrado,1528988,0,74,M,Comercial,43593957,3,Cali,Renault,2019
2019-01-04,2019-05-04,Cerrado,2291359,0,45,F,Particular,32642507,6,Barranquilla,Chevrolet,2023
2021-12-16,2022-04-16,Cerrado,30710380,0,42,F,Particular,21926883,12,Cartagena,Mazda,2004
2022-10-08,2022-12-08,Cerrado,837188,0,45,F,Particular,35824676,2,Bogota,Nissan,2013
2022-01-06,2023-10-06,Cerrado,1279082,0,36,F,Particular,60916003,11,Cali,Toyota,2014
2022-11-12,2023-04-12,Cerrado,2980144,0,35,F,Particular,55870849,8,Barranquilla,Nissan,2022
2022-03-24,2022-12-24,Cerrado,952267,0,61,M,Particular,64175602,9,Bogota,Toyota,2019
2020-07-03,2021-02-03,Cerrado,2920308,0,44,M,Comercial,31620154,8,Medellin,Toyota,2000
2018-10-15,2019-07-15,Cerrado,2906078,0,38,M,Particular,63588976,11,Bogota,Renault,2002
2018-04-05,2018-08-05,Cerrado,1729112,0,26,F,Comercial,29517475,5,Cali,Mazda,2008
2023-09-20,2024-06-20,Cerrado,1316956,0,69,F,Particular,101950934,18,Medellin,Nissan,2002
2018-11-27,2019-08-27,Cerrado,2921610,0,33,F,Comercial,66119738,11,Medellin,Chevrolet,2022
2023-01-11,2023-02-11,Cerrado,2981334,0,47,M,Comercial,46230969,19,Barranquilla,Nissan,2003
2022-12-10,2023-01-10,Cerrado,1425093,0,38,M,Particular,92634286,13,Medellin,Toyota,2008
2021-03-24,2024-02-24,Cerrado,1302181,0,41,F,Particular,43146931,2,Cartagena,Toyota,2016
2024-12-26,,Abierto,0,1905302,47,M,Particular,102040929,16,Cartagena,Toyota,2002
2018-10-02,2019-06-02,Cerrado,1319945,0,23,F,Particular,30264055,2,Cartagena,Toyota,2006
2022-05-08,2023-02-08,Cerrado,2217531,0,74,M,Particular,67461013,13,Medellin,Renault,2012
2024-02-05,2024-02-05,Cerrado,1535842,0,52,F,Particular,105518862,13,Cali,Toyota,2023
2023-05-11,2024-02-11,Cerrado,837562,0,37,F,Comercial,110633448,13,Barranquilla,Mazda,2011
2022-11-11,2023-04-11,Cerrado,2388497,0,37,M,Particular,59442384,2,Bogota,Toyota,2006
2023-12-25,2024-03-25,Cerrado,2536212,0,34,M,Particular,80019510,3,Barranquilla,Mazda,2010
2020-02-06,2020-10-06,Cerrado,2874126,0,58,M,Particular,58982637,4,Cartagena,Mazda,2022
2020-09-14,2021-11-14,Cerrado,1742475,0,43,M,Comercial,37811384,16,Cali,Chevrolet,2013
2022-10-26,2023-05-26,Cerrado,2786791,0,48,M,Particular,76258272,10,Barranquilla,Mazda,2012
2021-04-18,2022-11-18,Cerrado,2627133,0,50,F,Particular,65347626,14,Barranquilla,Mazda,2001
2024-04-09,2024-04-09,Cerrado,2867611,0,54,M,Particular,35200707,16,Medellin,Chevrolet,2003
2021-01-24,2021-10-24,Cerrado,2562620,0,22,M,Particular,95451061,8,Cali,Toyota,2021
2018-07-16,2018-09-16,Cerrado,2740806,0,53,F,Particular,62525295,11,Cartagena,Nissan,2018
2019-06-10,2019-09-10,Cerrado,732497,0,65,M,Comercial,107976131,14,Bogota,Mazda,2004
2019-09-24,2020-04-24,Cerrado,2139887,0,61,F,Particular,91605805,18,Cali,Mazda,2008
2021-11-11,2022-02-11,Cerrado,2508435,0,45,F,Comercial,85096289,16,Medellin,Nissan,2006
2019-02-12,2019-04-12,Cerrado,2555289,0,70,F,Comercial,27564638,18,Cartagena,Mazda,2018
2021-07-16,2023-04-16,Cerrado,2146337,0,50,F,Particular,78863933,15,Bogota,Mazda,2014
2021-04-09,2023-04-09,Cerrado,2437286,0,73,M,Comercial,104093742,8,Cartagena,Chevrolet,2000
2023-05-03,2023-05-03,Cerrado,2746532,0,31,M,Particular,99153200,19,Cartagena,Nissan,2001
2019-11-22,2020-05-22,Cerrado,2560955,0,64,M,Particular,72849625,12,Cali,Renault,2001
2024-01-27,2024-03-27,Cerrado,1838733,0,26,F,Particular,51046258,18,Barranquilla,Nissan,2015
2018-06-08,2019-12-08,Cerrado,2800056,0,63,F,Particular,93867937,11,Bogota,Nissan,2004
2024-10-30,,Abierto,0,1533142,41,F,Comercial,102897305,13,Cali,Mazda,2015
2022-08-17,2023-01-17,Cerrado,2438945,0,53,F,Particular,42403523,5,Cali,Toyota,2021
2023-04-22,2023-11-22,Cerrado,2034067,0,49,F,Particular,98934500,10,Bogota,Chevrolet,2023
2020-10-14,2020-10-14,Cerrado,32818063,0,37,M,Particular,83512080,14,Bogota,Chevrolet,2018
2020-12-16,2021-01-16,Cerrado,940071,0,69,M,Particular,102344319,17,Cartagena,Nissan,2009
2018-04-22,2018-10-22,Cerrado,2367653,0,70,F,Particular,114702044,2,Medellin,Renault,2014
2018-02-17,2020-10-17,Cerrado,2879858,0,44,M,Particular,83404866,17,Bogota,Renault,2017
2023-03-26,2024-06-26,Cerrado,2847495,0,64,M,Particular,33306628,16,Barranquilla,Mazda,2020
2019-01-11,2020-11-11,Cerrado,1527026,0,57,M,Particular,55134377,0,Cali,Chevrolet,2013
2020-04-07,2020-05-07,Cerrado,2088852,0,73,F,Particular,50063748,16,Cartagena,Mazda,2017
2023-09-12,,Abierto,0,1303936,50,M,Particular,33988613,17,Barranquilla,Renault,2017
2024-12-26,,Abierto,0,1037872,33,F,Comercial,59671117,6,Cartagena,Chevrolet,2002
2019-09-19,2020-01-19,Cerrado,1094249,0,74,F,Particular,47628483,10,Cartagena,Chevrolet,2003
2023-04-04,2024-10-04,Cerrado,983313,0,31,F,Particular,119848631,19,Bogota,Chevrolet,2007
2020-10-23,2021-07-23,Cerrado,2213626,0,50,F,Particular,74088012,3,Medellin,Chevrolet,2015
2023-03-07,2023-12-07,Cerrado,1618416,0,71,F,Particular,105571293,18,Barranquilla,Mazda,2009
2023-09-21,2024-06-21,Cerrado,1970622,0,25,M,Particular,29390879,17,Bogota,Toyota,2002
2023-08-19,2024-06-19,Cerrado,618734,0,56,M,Particular,111290068,2,Barranquilla,Nissan,2012
2020-03-29,2022-09-29,Cerrado,2200681,0,45,F,Particular,104069153,5,Bogota,Mazda,2001
2019-10-19,2019-11-19,Cerrado,2602840,0,41,F,Particular,56121745,4,Medellin,Renault,2004
2022-12-17,,Abierto,0,1201668,40,M,Particular,67177453,2,Bogota,Nissan,2014
2020-02-29,2021-09-29,Cerrado,1643018,0,18,M,Particular,84853168,10,Cali,Mazda,2009
2021-12-30,2022-05-30,Cerrado,33979685,0,73,F,Particular,94104280,1,Bogota,Nissan,2020
2021-02-28,2021-03-28,Cerrado,2335414,0,38,M,Particular,92656664,16,Medellin,Chevrolet,2016
2022-06-18,2022-11-18,Cerrado,2762317,0,20,F,Particular,116160943,11,Cali,Chevrolet,2005
2022-03-24,2022-12-24,Cerrado,957738,0,67,M,Comercial,83126838,6,Cali,Mazda,2000
2022-08-01,2023-03-01,Cerrado,35455877,0,18,M,Particular,71668000,2,Cali,Renault,2016
2023-03-20,2023-06-20,Cerrado,35201443,0,22,F,Particular,105417114,18,Barranquilla,Renault,2010
2021-12-07,2022-05-07,Cerrado,2093201,0,38,F,Comercial,72715836,17,Bogota,Mazda,2012
2020-07-24,2023-01-24,Cerrado,1310861,0,58,F,Particular,30633396,17,Barranquilla,Nissan,2009
2018-01-21,2018-11-21,Cerrado,1660085,0,50,M,Comercial,61712390,1,Medellin,Mazda,2021
2020-09-25,2020-10-25,Cerrado,2204443,0,67,M,Particular,86792740,11,Barranquilla,Chevrolet,2003
2021-12-02,2022-06-02,Cerrado,1652932,0,30,M,Comercial,34943061,8,Cali,Nissan,2011
2019-04-02,2021-07-02,Cerrado,1593328,0,45,M,Particular,67915897,9,Medellin,Chevrolet,2017
2022-01-07,2022-01-07,Cerrado,39918183,0,39,M,Particular,32752681,1,Barranquilla,Chevrolet,2007
2023-07-21,2023-07-21,Cerrado,30491989,0,51,M,Particular,88484398,1,Cartagena,Chevrolet,2018
2018-09-22,2019-05-22,Cerrado,2770977,0,71,F,Particular,68093153,13,Medellin,Toyota,2019
2024-02-10,2024-09-10,Cerrado,1889284,0,51,M,Particular,35587911,13,Cartagena,Nissan,2007
2024-03-24,2024-03-24,Cerrado,1482291,0,51,M,Comercial,108909158,3,Cartagena,Toyota,2016
2023-08-09,,Abierto,0,2103376,37,M,Particular,115814261,14,Cali,Toyota,2010
2020-08-26,2021-03-26,Cerrado,2295804,0,39,M,Particular,52911267,16,Cali,Nissan,2007
2020-03-15,2020-09-15,Cerrado,1032393,0,42,F,Particular,113724110,18,Cali,Renault,2018
2021-06-07,2021-11-07,Cerrado,34167316,0,37,M,Particular,117155739,1,Barranquilla,Toyota,2004
2019-12-24,2020-08-24,Cerrado,1404055,0,36,F,Particular,51610512,4,Cartagena,Mazda,2020
2020-12-31,2021-05-31,Cerrado,33691312,0,22,M,Particular,104170923,19,Cali,Chevrolet,2014
2020-09-28,2021-05-28,Cerrado,2219127,0,71,M,Particular,108718772,4,Cartagena,Chevrolet,2003
2018-03-25,2018-09-25,Cerrado,35650774,0,64,F,Comercial,116025742,9,Bogota,Toyota,2006
2020-01-10,2020-08-10,Cerrado,2828315,0,48,M,Particular,95665806,9,Barranquilla,Renault,2019
2022-10-24,2023-08-24,Cerrado,1875602,0,62,F,Particular,98568231,19,Cali,Toyota,2001
2023-06-17,2024-06-17,Cerrado,36362012,0,29,F,Particular,114339965,19,Medellin,Nissan,2019
2018-08-11,2019-12-11,Cerrado,2955072,0,71,F,Particular,42632616,11,Cartagena,Mazda,2015
2024-09-18,2024-11-18,Cerrado,2436204,0,64,M,Particular,23340078,17,Barranquilla,Toyota,2016
2021-04-07,2021-04-07,Cerrado,2437848,0,18,F,Particular,49074679,13,Barranquilla,Toyota,2003
2018-11-25,2020-01-25,Cerrado,2705602,0,24,F,Particular,78833179,2,Cartagena,Nissan,2018
2019-03-02,2019-03-02,Cerrado,1105286,0,62,F,Particular,41724231,10,Medellin,Nissan,2009
2022-04-27,2022-06-27,Cerrado,818200,0,21,M,Particular,43138537,19,Cartagena,Chevrolet,2019
2020-02-09,2020-08-09,Cerrado,2480654,0,63,M,Particular,97140928,18,Cali,Toyota,2014
2021-05-04,2022-10-04,Cerrado,2849272,0,37,F,Particular,65665162,14,Cartagena,Mazda,2005
2019-08-31,2021-07-31,Cerrado,1487363,0,50,F,Particular,105192397,11,Cali,Toyota,2013
2023-01-27,2023-08-27,Cerrado,1110981,0,62,M,Particular,38970398,10,Cali,Toyota,2008
2023-10-26,,Abierto,0,2573986,23,M,Particular,32454084,5,Barranquilla,Toyota,2017
2023-08-09,2024-05-09,Cerrado,2527457,0,57,M,Particular,118824572,18,Barranquilla,Renault,2009
2021-07-24,2022-01-24,Cerrado,1872660,0,40,F,Particular,27822805,10,Cartagena,Chevrolet,2003
2020-07-08,2020-08-08,Cerrado,1943862,0,33,M,Particular,77868510,15,Cali,Chevrolet,2016
2019-04-11,2019-09-11,Cerrado,1356757,0,64,F,Comercial,96018252,3,Barranquilla,Nissan,2005
2023-05-19,2024-06-19,Cerrado,1596572,0,61,M,Particular,61966304,4,Bogota,Chevrolet,2011
2022-01-11,2022-04-11,Cerrado,1016269,0,35,M,Particular,111770754,10,Barranquilla,Renault,2014
2023-04-30,2023-11-30,Cerrado,2047849,0,44,M,Particular,118809982,16,Cartagena,Mazda,2006
2021-03-29,2024-01-29,Cerrado,2591364,0,45,F,Particular,52924003,13,Cali,Toyota,2022
2024-12-14,,Abierto,0,629838,29,F,Particular,70374105,17,Cali,Mazda,2000
2024-06-18,2024-07-18,Cerrado,1497775,0,70,F,Particular,22553434,5,Cartagena,Toyota,2023
2022-07-13,2023-04-13,Cerrado,36813990,0,71,M,Particular,59893766,16,Cartagena,Toyota,2011
2023-08-02,2023-08-02,Cerrado,2876836,0,45,F,Particular,39160943,3,Bogota,Renault,2010
2021-03-30,2021-11-30,Cerrado,2748130,0,37,F,Particular,115134829,7,Bogota,Mazda,2009
2024-06-13,2024-10-13,Cerrado,1926908,0,19,F,Particular,93110148,11,Cali,Renault,2014
2022-08-26,2023-05-26,Cerrado,1149211,0,26,F,Particular,90284457,9,Cartagena,Mazda,2002
2023-11-07,2023-12-07,Cerrado,2952228,0,26,F,Particular,53132657,11,Barranquilla,Nissan,2016
2020-02-17,2020-06-17,Cerrado,1923973,0,44,F,Particular,55020430,13,Barranquilla,Nissan,2005
2024-08-15,2024-08-15,Cerrado,2479342,0,70,M,Comercial,65476781,5,Bogota,Mazda,2004
2024-11-03,,Abierto,0,1714311,37,F,Comercial,47330931,11,Medellin,Nissan,2006
2018-06-16,2018-12-16,Cerrado,959957,0,28,F,Particular,83976810,0,Bogota,Mazda,2007
2024-09-05,2024-11-05,Cerrado,1572489,0,35,F,Comercial,118967057,10,Bogota,Renault,2006
2020-01-06,2020-08-06,Cerrado,36477497,0,63,F,Particular,53126122,1,Medellin,Chevrolet,2018
2024-12-13,,Abierto,0,1341663,34,M,Particular,53921411,14,Medellin,Toyota,2014
2020-07-13,2021-04-13,Cerrado,1114445,0,48,F,Particular,25862914,10,Barranquilla,Renault,2004
2021-03-19,2023-05-19,Cerrado,2566582,0,61,F,Particular,44373856,6,Medellin,Renault,2022
2022-01-31,2022-05-31,Cerrado,700213,0,30,M,Particular,40059091,1,Barranquilla,Toyota,2016
2023-06-13,2023-12-13,Cerrado,2590417,0,40,F,Particular,50576351,10,Cali,Mazda,2002
2020-12-02,2021-06-02,Cerrado,1541437,0,55,M,Particular,40737679,18,Bogota,Renault,2012
2020-08-02,2021-05-02,Cerrado,35973596,0,54,F,Particular,50056976,9,Medellin,Mazda,2003
2018-01-29,2021-01-29,Cerrado,2045276,0,62,M,Particular,97503324,8,Barranquilla,Mazda,2018
2023-03-13,2023-12-13,Cerrado,2569232,0,68,M,Particular,41181112,7,Bogota,Renault,2015
2022-07-14,2022-09-14,Cerrado,33931676,0,58,M,Particular,42747590,11,Cartagena,Mazda,2018
2023-02-16,2023-10-16,Cerrado,2730758,0,71,F,Particular,74456723,14,Cartagena,Nissan,2016
2020-11-20,2021-06-20,Cerrado,2700732,0,35,F,Particular,93323182,14,Barranquilla,Renault,2012
2022-08-25,2022-10-25,Cerrado,1334845,0,26,F,Particular,47389166,14,Barranquilla,Mazda,2000
2023-12-16,2024-03-16,Cerrado,2998993,0,34,F,Comercial,20845383,4,Cartagena,Nissan,2012
2024-10-24,,Abierto,0,1486909,38,F,Particular,31022408,11,Cali,Mazda,2014
2021-11-12,2022-10-12,Cerrado,2901013,0,42,F,Particular,20830973,5,Cali,Toyota,2019
2022-11-25,2023-08-25,Cerrado,1946598,0,41,F,Comercial,104371712,1,Barranquilla,Toyota,2022
2022-07-24,2023-02-24,Cerrado,32877795,0,41,F,Particular,38499499,6,Cartagena,Toyota,2012
2019-06-08,2021-10-08,Cerrado,2913910,0,48,F,Particular,103676615,16,Barranquilla,Toyota,2007
2022-04-20,2023-01-20,Cerrado,2919122,0,23,F,Particular,96208126,7,Medellin,Toyota,2015
2022-09-30,2023-03-30,Cerrado,2093085,0,66,M,Particular,25367798,13,Barranquilla,Chevrolet,2013
2020-01-30,2021-01-30,Cerrado,1699115,0,52,M,Particular,48028009,8,Cali,Toyota,2000
2023-11-28,2024-02-28,Cerrado,692112,0,74,F,Particular,116609337,0,Medellin,Toyota,2006
2021-09-13,2021-12-13,Cerrado,1579163,0,65,F,Comercial,111043725,16,Medellin,Toyota,2017
2021-06-22,2024-03-22,Cerrado,2938883,0,64,M,Particular,64568172,13,Barranquilla,Chevrolet,2020
2022-11-21,,Abierto,0,1593954,35,M,Particular,103434812,10,Barranquilla,Mazda,2016
2023-01-27,2024-09-27,Cerrado,1347142,0,31,M,Particular,88761900,4,Cali,Renault,2023
2024-01-20,2024-03-20,Cerrado,2603343,0,47,F,Particular,68187089,18,Medellin,Chevrolet,2017
2019-02-03,2019-09-03,Cerrado,1272857,0,40,M,Comercial,56517433,5,Barranquilla,Toyota,2009
2024-09-12,,Abierto,0,2545695,24,M,Comercial,69089911,1,Medellin,Nissan,2009
2022-07-28,2022-09-28,Cerrado,2432648,0,58,F,Particular,47825454,0,Bogota,Renault,2022
2018-08-27,2019-01-27,Cerrado,38537377,0,25,F,Comercial,74022290,14,Barranquilla,Toyota,2015
2022-05-23,2022-10-23,Cerrado,1607724,0,30,F,Particular,94847702,9,Cali,Nissan,2002
2021-02-20,2021-05-20,Cerrado,1505009,0,61,M,Particular,27429104,6,Cartagena,Renault,2014
2022-04-07,2024-10-07,Cerrado,2173236,0,68,F,Comercial,40645759,0,Cali,Renault,2009
2023-11-28,2024-05-28,Cerrado,2331803,0,58,F,Particular,100075035,9,Bogota,Nissan,2017
2021-07-18,2022-01-18,Cerrado,1191044,0,66,F,Particular,38080324,5,Cali,Toyota,2013
2018-10-27,2019-05-27,Cerrado,2693100,0,57,M,Particular,58784424,6,Cartagena,Chevrolet,2011
2022-11-01,2024-08-01,Cerrado,2793097,0,32,M,Particular,79293306,3,Cali,Toyota,2020
2020-02-03,2020-08-03,Cerrado,2994923,0,42,M,Particular,58860907,16,Bogota,Toyota,2012
2018-09-06,2019-03-06,Cerrado,2589294,0,64,F,Particular,41778904,15,Medellin,Chevrolet,2019
2018-02-03,2018-05-03,Cerrado,1065755,0,63,F,Particular,92639099,6,Bogota,Toyota,2019
2018-08-16,2019-03-16,Cerrado,2653376,0,62,F,Particular,66170129,16,Bogota,Mazda,2012
2019-08-08,2019-12-08,Cerrado,1729723,0,61,M,Particular,67796343,13,Cali,Chevrolet,2021
2019-12-25,2020-08-25,Cerrado,2774141,0,34,F,Particular,76033594,0,Barranquilla,Chevrolet,2023
2019-07-24,2019-10-24,Cerrado,2424102,0,59,F,Particular,68878088,6,Bogota,Mazda,2006
2018-08-08,2019-04-08,Cerrado,2881847,0,44,M,Comercial,69654377,6,Barranquilla,Toyota,2019
2021-10-26,2022-05-26,Cerrado,1580579,0,69,M,Particular,88369120,15,Bogota,Toyota,2010
2023-10-24,2024-03-24,Cerrado,2248613,0,35,F,Particular,96158412,7,Cali,Mazda,2022
2022-06-30,2022-07-30,Cerrado,2996729,0,44,F,Particular,37934551,11,Cali,Toyota,2011
2018-05-16,2018-12-16,Cerrado,1880782,0,47,M,Particular,75785074,2,Cartagena,Mazda,2015
2023-10-23,,Abierto,0,1786474,34,M,Particular,78859482,7,Barranquilla,Chevrolet,2002
2018-09-11,2018-11-11,Cerrado,2932120,0,27,M,Particular,78244890,9,Cartagena,Mazda,2003
2023-05-09,2023-06-09,Cerrado,2630358,0,33,F,Comercial,100139861,13,Cartagena,Renault,2004
2018-02-19,2018-02-19,Cerrado,944301,0,49,F,Comercial,112700887,19,Medellin,Mazda,2007
2019-05-30,2019-05-30,Cerrado,1171578,0,30,F,Particular,45678524,12,Bogota,Renault,2020
2023-01-12,2024-04-12,Cerrado,2676053,0,73,F,Particular,96351831,19,Barranquilla,Nissan,2014
2019-07-30,2020-04-30,Cerrado,1095258,0,31,M,Comercial,43265055,11,Cali,Toyota,2014
2021-03-11,2021-05-11,Cerrado,2464848,0,33,M,Particular,94981298,14,Cali,Toyota,2000
2020-06-21,2022-07-21,Cerrado,2055523,0,64,M,Particular,118014520,15,Medellin,Renault,2018
2024-02-28,2024-03-28,Cerrado,2045142,0,26,F,Particular,94550672,16,Cartagena,Nissan,2011
